open,write,read,close
142.179,7.621,1.101,16.243
125.258,6.159,0.881,18.296
137.774,6.439,0.891,13.729
136.983,6.018,0.891,13.159
124.455,5.798,0.871,197.699
471.404,6.029,1.843,12.938
126.088,5.698,0.852,12.567
123.344,5.738,0.872,12.417
131.255,5.768,0.862,12.347
138.105,5.227,0.781,11.436
128.461,5.708,0.861,12.497
120.64,5.758,0.861,12.478
120.249,5.919,0.851,12.567
118.747,5.698,0.841,12.477
127.59,5.097,0.772,11.656
202.615,5.959,0.882,12.998
137.304,7.12,0.882,13.198
164.632,6.169,0.862,13.298
233.428,6.249,0.921,13.749
132.837,8.212,1.943,14.971
146.997,6.249,0.882,13.469
151.895,6.189,0.891,13.229
134.42,5.698,0.852,12.387
120.44,5.708,0.851,12.408
121.941,5.648,0.861,12.338
150.092,6.289,0.931,13.849
137.023,6.239,0.881,13.009
122.973,5.738,0.841,12.598
121.592,5.728,0.852,12.487
133.418,5.818,0.871,12.437
126.128,5.698,0.881,12.418
126.398,5.718,0.852,12.507
120.239,5.188,0.741,11.556
147.738,5.878,0.871,12.578
125.077,5.668,0.872,12.447
125.517,5.728,0.841,12.548
124.796,5.778,0.871,12.487
123.073,5.668,0.861,12.508
123.684,5.638,0.871,12.558
125.207,5.728,0.862,13.348
137.113,5.768,0.872,12.477
138.155,5.828,0.852,12.357
124.034,5.888,0.862,12.457
125.937,5.658,0.851,12.538
123.334,5.688,0.861,12.387
125.727,5.708,0.861,12.397
124.335,5.638,0.861,12.538
123.394,5.708,0.871,21.871
125.307,5.768,0.861,12.387
125.046,5.698,0.871,12.438
122.883,5.638,0.861,12.418
125.437,5.598,0.861,12.467
124.896,5.638,0.861,12.368
124.896,5.607,0.841,12.448
128.732,5.718,0.882,12.487
124.886,5.598,0.861,12.478
124.305,5.648,0.851,12.398
124.495,5.938,0.881,12.518
139.476,5.688,0.821,18.105
121.631,5.688,0.881,12.568
118.427,5.729,0.861,12.508
121.722,6.369,0.932,13.669
150.753,6.008,0.881,12.708
145.134,6.038,0.881,13.088
127.7,5.688,0.861,12.418
124.706,5.738,0.841,12.407
134.46,9.052,3.375,12.588
126.999,5.698,0.871,20.479
124.195,5.728,0.862,12.397
123.113,5.718,0.851,12.448
125.898,5.598,0.861,12.408
123.795,5.688,0.862,12.407
126.027,5.688,0.861,12.308
127.21,5.588,0.861,12.448
126.338,5.718,0.862,12.667
159.325,5.798,0.852,12.627
131.255,5.688,0.862,12.487
122.042,5.768,0.862,12.497
121.311,5.087,0.781,11.576
123.344,5.718,0.881,12.588
122.142,5.738,0.851,12.517
146.987,6.068,0.891,13.249
137.024,6.008,0.891,12.928
124.916,5.828,0.851,12.518
125.066,5.718,0.861,12.327
122.733,5.618,0.872,12.467
124.686,5.718,0.872,12.447
131.525,5.668,0.871,12.558
139.487,5.528,0.811,12.047
123.373,5.768,0.861,12.458
124.225,5.678,0.851,12.568
124.615,5.648,0.851,12.628
124.555,5.758,0.861,12.548
121.802,5.698,0.861,12.507
121.271,5.668,0.861,24.645
119.539,5.698,0.872,12.597
127.189,5.749,0.851,12.548
124.286,5.918,0.841,12.437
106.22,5.247,0.831,11.706
124.866,5.668,0.862,12.597
124.686,5.808,0.882,12.397
123.654,5.678,0.832,12.507
137.163,5.798,0.861,12.728
125.797,5.919,0.851,12.398
125.767,5.678,0.841,12.448
124.486,5.708,0.842,12.427
125.036,5.978,0.851,12.458
125.177,5.628,0.882,12.547
124.756,5.678,0.861,24.295
124.606,5.878,0.871,12.448
124.686,5.718,0.881,12.518
124.486,5.608,0.871,12.458
137.905,5.778,0.871,12.598
125.798,5.608,0.861,12.468
124.836,5.688,0.851,12.538
122.533,38.685,1.362,17.304
146.005,7.771,1.111,16.714
161.679,7.801,1.151,16.954
139.186,6.489,0.871,18.776
118.377,6.459,0.882,13.068
146.737,5.768,0.871,12.458
127.46,5.778,0.881,12.467
122.142,5.698,0.871,12.488
124.656,5.618,0.862,12.457
125.467,5.728,0.862,12.407
122.052,5.988,0.851,12.377
123.464,5.658,0.861,12.498
124.485,5.678,0.871,12.398
132.357,5.728,0.852,12.487
130.985,5.618,0.841,12.418
124.906,5.678,0.851,12.638
135.07,6.049,0.851,12.979
142.561,6.819,1.852,12.818
130.795,5.878,0.852,12.457
124.736,5.638,0.851,12.458
125.246,5.638,0.851,12.538
122.873,5.648,0.851,12.468
124.275,5.688,0.851,12.458
117.786,5.698,0.851,12.548
122.602,5.598,0.861,12.488
124.195,5.598,0.871,12.478
125.367,5.958,0.881,12.398
125.066,5.648,0.861,12.558
125.237,5.618,0.852,12.517
126.448,5.768,0.851,12.448
124.626,5.748,0.861,12.628
124.265,5.708,0.841,12.538
121.621,5.698,0.851,12.498
135.37,7.441,1.091,16.103
139.187,5.988,0.901,12.999
128.691,5.898,0.871,12.588
125.497,5.698,0.851,12.418
170.15,5.408,0.802,12.127
140.067,5.648,0.871,12.438
123.074,5.698,0.862,12.387
124.265,5.688,0.861,12.527
125.697,5.698,0.851,12.487
125.036,5.768,0.871,12.598
124.755,5.637,0.891,12.508
130.414,6.199,0.851,12.768
122.572,5.648,0.881,12.468
122.924,5.708,0.861,12.508
130.073,5.718,0.861,12.588
125.147,5.918,0.891,12.578
127.25,5.658,0.871,12.478
125.567,5.718,0.871,12.518
130.163,5.628,0.871,12.568
124.456,5.728,0.852,12.477
130.794,6.519,0.901,18.777
131.015,5.988,0.871,12.527
143.022,5.979,0.851,12.929
130.814,5.678,0.871,12.738
125.807,5.668,0.852,20.328
122.493,5.748,0.872,12.527
124.646,5.658,0.821,12.708
125.567,5.708,0.861,12.477
124.786,5.688,0.852,12.467
124.695,5.628,0.851,12.558
122.283,5.698,0.872,12.547
131.095,5.688,0.872,12.547
126.018,5.658,0.851,12.468
123.283,5.869,0.871,12.428
125.396,5.709,0.871,12.518
133.858,5.568,0.821,12.107
126.839,5.648,0.891,12.528
122.393,5.688,0.861,12.438
131.575,5.638,0.881,12.558
121.562,5.628,0.851,12.488
122.223,5.678,0.841,12.508
124.105,5.768,0.871,12.478
123.714,5.718,0.851,12.558
123.454,5.678,0.861,12.337
123.935,5.638,0.871,12.448
141.72,5.989,0.881,12.478
127.92,5.678,0.851,12.397
125.857,5.698,0.851,12.648
124.365,5.648,0.852,12.607
123.614,5.658,0.861,12.457
125.457,14.4,1.932,12.758
127.28,5.648,0.871,12.508
143.062,5.848,0.851,12.648
124.345,5.608,0.871,12.497
124.505,5.688,0.881,12.748
124.745,5.708,0.871,12.718
122.232,5.638,0.862,12.557
122.172,5.638,0.882,12.317
130.774,5.858,0.861,12.848
122.392,5.688,0.871,12.397
122.452,5.748,0.851,12.548
125.276,5.628,0.861,12.668
124.366,5.698,0.881,12.338
124.746,5.758,0.861,12.628
124.666,5.858,0.871,12.468
147.378,6.229,0.901,13.189
143.973,6.069,0.872,13.058
131.195,5.708,0.881,12.578
125.938,5.678,0.852,12.417
122.372,12.147,0.861,12.638
122.272,5.718,0.871,12.437
129.733,5.698,0.882,12.657
163.681,5.828,0.862,12.618
124.816,5.828,0.821,12.367
133.848,5.799,0.871,12.578
125.106,5.778,0.881,12.457
124.816,5.718,0.862,12.467
121.751,5.708,0.861,12.528
122.183,5.798,0.852,12.467
125.386,5.689,0.851,12.448
125.918,5.928,0.891,12.458
125.277,5.728,0.882,12.507
134.8,5.448,0.811,12.207
127.39,5.668,0.862,12.527
124.606,5.668,0.861,12.458
122.803,5.658,0.871,12.328
125.407,5.658,0.851,12.548
124.405,5.568,0.881,12.608
131.666,5.878,0.851,12.628
126.278,5.798,0.871,12.528
125.808,5.638,0.871,12.368
122.713,5.578,0.861,12.387
126.188,5.588,0.851,12.478
126.578,5.628,0.862,12.347
123.524,5.648,0.871,12.388
130.024,5.738,0.841,12.518
123.724,5.638,0.861,12.437
125.447,6.058,0.841,12.367
125.036,5.688,0.851,12.428
125.167,5.638,0.871,12.438
125.347,5.708,0.871,12.407
125.166,5.637,0.871,12.368
123.064,5.638,0.891,12.428
124.145,5.819,0.831,12.448
130.675,5.638,0.891,12.498
126.558,5.758,0.942,12.938
126.027,5.789,0.861,12.428
124.496,5.628,0.882,12.357
130.634,5.688,0.861,12.498
124.736,5.608,0.841,12.477
123.855,5.708,0.881,12.548
124.395,12.137,0.851,12.557
137.744,5.699,0.871,12.468
459.067,5.759,0.841,12.528
123.083,5.638,0.871,12.447
174.276,6.569,1.843,12.528
123.214,5.678,0.851,12.437
123.895,5.848,0.841,12.438
125.948,5.668,0.842,12.517
123.324,5.638,0.841,12.588
124.085,5.628,0.861,12.468
122.703,5.618,0.841,12.397
124.465,5.688,0.861,12.608
123.975,5.628,0.862,12.417
167.055,6.349,0.882,13.318
122.833,6.029,0.902,13.148
124.696,5.688,0.871,12.377
121.241,5.778,0.861,12.588
121.301,5.788,0.851,12.337
149.971,6.079,0.862,13.128
144.474,5.979,0.891,12.618
143.482,5.999,0.871,12.658
136.482,6.158,0.891,13.339
110.636,5.408,0.761,11.937
127.31,6.008,0.881,12.648
131.466,7.471,1.132,16.643
121.491,5.948,0.881,12.958
129.963,5.849,0.881,12.628
126.378,5.748,0.891,12.588
119.258,5.708,0.851,12.478
132.126,5.969,0.862,14.54
128.631,5.959,0.871,12.638
121.421,5.768,0.871,12.638
124.306,5.748,0.851,12.638
120.67,5.778,0.861,12.558
120.29,5.848,0.861,12.588
121.121,5.818,0.861,12.648
133.548,6.048,0.881,12.988
125.357,5.828,0.862,12.577
121.241,5.738,0.851,12.397
124.034,5.628,0.851,12.808
120.86,5.788,0.851,12.488
120.75,5.819,0.861,12.488
120.56,5.678,0.851,12.538
124.907,5.738,0.861,12.618
121.481,5.668,0.881,12.478
120.911,5.778,0.881,12.468
120.68,5.838,0.872,12.477
120.259,5.658,0.851,12.518
123.274,5.778,0.871,12.788
121.751,5.789,0.881,12.598
125.838,5.748,0.871,12.608
120.52,5.718,0.871,12.538
120.77,5.779,0.851,12.598
120.781,5.758,0.862,12.467
120.369,5.668,0.891,12.618
120.219,5.668,0.851,12.678
120.34,5.708,0.871,12.467
144.013,5.868,0.881,12.688
121.811,5.718,0.851,12.488
120.4,5.738,0.841,12.467
125.927,5.818,0.851,12.498
121.241,5.898,0.872,12.487
120.44,5.718,0.881,18.036
119.289,5.718,0.861,12.518
155.839,5.829,0.881,15.502
130.234,5.738,0.861,12.588
121.341,5.878,0.871,12.527
120.089,5.678,0.881,12.488
122.593,5.718,0.871,12.427
120.55,5.658,0.882,12.527
122.552,9.624,6.929,12.818
114.682,5.337,0.781,11.786
121.692,5.688,0.851,12.658
121.14,5.748,0.871,12.538
122.472,5.688,0.881,12.387
120.26,5.738,0.881,12.468
125.456,5.749,0.871,12.458
122.233,5.778,0.881,12.487
120.64,5.658,0.881,12.597
120.379,5.698,0.831,12.518
120.94,5.698,0.861,12.528
120.139,5.668,0.881,12.498
125.096,5.708,0.871,12.538
120.78,5.728,0.872,12.407
127.239,6.55,0.972,15.041
117.335,6.018,0.892,13.068
127.881,5.748,0.891,12.587
121.721,5.698,0.861,12.468
155.159,6.158,0.891,13.349
133.158,5.989,0.881,13.049
123.163,5.958,0.872,12.657
123.945,5.798,0.861,12.658
121.021,5.928,0.881,12.648
129.202,5.939,0.871,12.737
121.001,5.848,0.872,12.527
122.603,5.688,0.861,12.618
120.59,5.948,0.871,12.658
120.47,5.738,0.851,12.588
129.733,5.728,0.871,12.628
121.101,5.808,0.881,12.588
120.479,5.778,0.861,12.568
121.26,5.708,0.851,12.548
122.001,5.838,0.871,12.527
120.259,5.678,0.861,12.528
120.881,5.798,0.862,12.507
107.091,5.167,0.771,11.626
123.274,5.788,0.862,12.587
121.271,5.828,0.861,12.427
120.67,5.798,0.881,14.12
144.824,5.438,0.831,12.167
131.765,5.759,0.861,12.448
123.525,5.768,0.871,12.538
123.444,5.778,0.872,12.597
123.334,5.668,0.871,12.597
123.334,5.668,0.891,12.538
123.233,5.728,0.881,12.488
122.723,5.738,0.861,20.469
122.582,5.779,0.861,12.668
124.605,5.668,0.861,12.608
123.034,5.728,0.872,12.507
120.85,5.738,0.891,12.648
123.004,5.748,0.862,12.497
123.584,5.718,0.871,12.518
129.272,5.899,0.861,12.658
123.744,5.668,0.881,12.558
122.853,5.799,0.871,12.608
129.302,5.868,0.881,12.628
122.853,5.728,0.861,12.598
121.761,5.728,0.851,12.798
123.053,5.768,0.901,12.568
140.228,5.728,0.861,12.718
139.898,5.848,0.882,12.778
130.975,5.708,0.862,12.597
121.08,6.389,0.901,13.499
134.459,6.059,0.871,13.058
121.281,5.799,0.881,12.658
117.806,5.748,0.861,12.598
118.297,5.828,0.881,12.698
126.879,6.74,1.873,12.638
113.57,5.218,0.761,11.677
162.159,5.758,0.871,12.618
127.55,5.698,0.871,12.618
122.893,5.708,0.871,12.658
124.395,5.708,0.871,12.477
125.397,5.648,0.852,12.467
122.673,5.778,0.852,12.517
125.737,5.718,0.851,12.558
146.617,6.138,0.911,13.259
138.996,6.079,0.902,13.108
125.728,5.808,0.862,12.637
126.008,5.758,0.852,12.658
123.815,5.798,0.882,12.567
136.793,5.227,0.781,11.706
137.664,5.818,0.871,12.718
132.487,6.029,0.872,12.687
120.981,6.068,0.841,12.407
132.927,6.358,0.871,12.578
123.884,5.788,0.841,17.204
123.634,5.718,0.861,12.618
131.575,5.808,0.871,12.668
151.033,6.119,0.882,13.148
137.204,6.109,0.892,13.018
127.119,5.769,0.871,12.618
121.601,5.788,0.881,12.668
124.485,5.798,0.851,12.598
124.085,5.789,0.871,12.698
124.556,37.212,1.352,15.672
131.695,5.418,0.782,14.57
126.078,10.925,0.882,12.678
124.856,5.798,0.871,12.508
125.757,5.778,0.901,12.507
134.55,5.728,0.872,12.557
129.082,5.698,0.861,12.477
125.016,6.039,0.862,12.557
129.673,5.788,0.872,12.557
124.956,5.748,0.881,12.568
124.746,5.788,0.861,12.558
124.346,5.718,0.891,12.608
124.625,5.708,0.891,12.608
121.791,5.768,0.871,12.528
122.873,5.798,0.871,12.628
124.806,5.788,0.861,12.578
123.223,5.769,0.861,12.578
123.604,5.678,0.882,12.507
134.64,5.668,0.851,12.858
124.295,5.929,0.871,12.638
124.886,5.918,0.881,12.618
125.658,18.696,0.891,13.188
106.881,5.287,0.771,11.576
123.414,5.678,0.862,12.668
124.826,5.668,0.892,12.557
124.876,5.728,0.881,12.658
131.606,5.728,0.892,12.748
125.127,5.728,0.861,12.618
123.664,5.668,0.861,12.528
124.776,5.728,0.871,12.578
124.105,5.738,0.851,12.648
124.686,5.708,0.871,12.508
123.705,5.928,0.871,12.758
122.142,5.668,0.861,12.598
122.092,5.698,0.881,12.658
145.455,5.758,0.881,12.618
130.264,5.778,0.851,12.568
125.357,5.658,0.861,12.577
181.055,6.639,1.863,12.647
130.414,5.828,0.891,12.618
123.064,5.788,0.871,12.678
125.297,5.748,0.851,12.598
124.395,5.719,0.871,12.638
125.907,5.758,0.871,12.437
125.357,5.768,0.841,12.548
129.092,5.788,0.882,12.467
124.125,5.818,0.861,12.588
125.116,5.728,0.881,12.598
124.615,5.628,0.861,12.608
125.698,5.738,0.871,12.608
125.256,5.969,0.892,12.748
134.63,6.329,0.872,12.858
156.912,5.838,0.862,12.557
134.259,5.848,0.861,12.658
123.294,5.899,0.861,12.668
125.186,5.758,0.851,12.578
122.603,5.788,0.871,12.678
125.717,5.818,0.872,12.628
132.317,5.808,0.892,12.788
155.63,5.728,0.882,12.647
123.885,5.778,0.862,12.517
122.603,5.718,0.862,12.587
122.412,5.929,0.881,12.588
122.062,5.758,0.882,12.517
122.382,5.678,0.891,12.578
122.303,6.028,0.861,12.578
124.115,5.769,0.881,12.538
122.773,5.688,0.871,12.418
124.967,5.798,0.852,12.527
122.432,5.738,0.861,12.498
122.613,5.868,0.861,12.428
122.933,5.778,0.851,12.568
129.864,5.668,0.871,12.578
136.923,5.858,0.852,12.648
124.055,5.708,0.841,12.528
151.484,5.688,0.841,12.657
135.961,5.738,0.871,12.408
134.299,5.758,0.871,12.558
123.885,5.758,0.862,12.527
125.176,5.889,0.871,12.538
124.976,5.728,0.872,12.387
123.864,5.929,0.861,12.538
123.884,5.738,0.871,12.488
122.193,5.748,0.882,12.627
125.196,5.729,0.871,12.498
122.523,5.878,0.891,12.418
123.915,5.758,0.901,12.457
122.172,5.728,0.861,12.477
126.008,5.718,0.881,12.488
125.607,6.199,0.881,13.119
110.125,5.237,0.761,12.087
123.624,5.748,0.871,170.621
446.921,5.978,0.871,12.527
133.688,5.678,0.871,12.678
122.012,5.758,0.872,12.577
124.475,5.959,0.881,12.508
121.441,5.718,0.872,12.497
140.368,5.518,0.811,11.947
123.114,5.698,0.862,12.487
121.301,5.688,0.852,12.537
179.722,7.681,1.032,13.499
169.4,8.472,2.343,16.673
143.332,5.898,0.871,12.928
129.712,5.688,0.881,12.568
123.785,5.778,0.881,12.668
123.965,5.858,0.871,12.478
131.556,5.748,0.872,12.818
123.064,5.758,0.862,12.507
125.467,5.728,0.862,12.587
122.753,5.768,0.872,12.517
123.995,5.848,0.861,12.517
122.342,5.678,0.861,12.518
126.137,5.849,0.881,12.588
122.032,5.828,0.872,12.537
124.325,5.748,0.861,12.628
123.014,5.778,0.872,12.527
133.358,7.431,1.082,16.443
141.379,6.179,0.912,12.988
126.708,11.616,0.842,12.577
124.225,5.778,0.851,12.548
123.174,5.838,0.871,12.638
124.726,5.758,0.861,12.508
123.444,5.748,0.871,12.437
123.464,5.758,0.861,12.658
123.194,5.768,0.871,12.548
124.606,5.718,0.852,12.657
129.643,5.788,0.892,12.597
123.184,5.758,0.872,12.457
121.571,5.758,0.871,12.448
121.451,5.729,0.871,12.398
121.672,5.728,0.862,12.527
121.291,5.698,0.861,12.458
122.743,5.648,0.881,12.418
130.183,7.581,1.132,16.543
129.063,6.029,0.881,13.049
125.687,5.979,0.871,12.568
124.715,5.759,0.861,12.598
123.403,5.718,0.851,12.528
123.273,5.688,0.881,12.528
124.095,5.738,0.861,12.518
122.713,5.759,0.851,12.448
123.224,5.798,0.871,12.517
122.783,5.688,0.861,12.497
124.836,5.768,0.851,12.517
123.354,5.708,0.872,12.497
123.414,5.698,0.871,12.437
125.006,5.818,0.851,12.577
124.616,5.778,0.842,12.497
123.003,5.758,0.881,12.438
122.653,5.708,0.861,12.467
124.496,5.718,0.861,12.368
122.303,5.698,0.851,12.368
126.238,5.819,0.851,12.538
122.173,5.848,0.862,12.527
124.435,5.758,0.891,12.468
123.234,5.738,0.861,12.407
122.503,5.778,0.861,12.468
132.166,5.778,0.871,12.578
124.285,5.728,0.891,12.478
128.762,5.678,0.881,12.487
122.482,5.739,0.851,12.398
122.303,6.188,0.871,12.438
121.912,5.718,0.871,12.477
121.221,5.728,0.862,12.387
145.665,5.748,0.851,12.528
131.986,5.949,0.881,12.398
125.226,5.698,0.881,12.477
125.187,5.758,0.881,12.538
131.946,6.509,1.853,12.738
127.5,5.738,0.861,15.812
125.577,5.718,0.861,12.588
144.113,5.979,0.901,12.627
126.559,5.758,0.891,12.508
125.497,5.688,0.861,12.518
126.428,5.778,0.861,12.508
125.046,5.628,0.881,12.388
124.866,5.658,0.891,12.518
124.205,5.648,0.861,12.528
144.284,6.359,0.911,13.479
139.367,6.048,0.911,13.239
128.541,5.768,0.871,12.648
126.508,5.778,0.881,12.477
145.765,7.3,1.111,16.002
147.889,6.148,0.881,12.998
151.754,5.718,0.881,12.388
138.796,5.798,0.862,12.718
128.011,5.778,0.862,12.617
125.667,5.768,0.871,12.588
125.858,5.768,0.872,12.557
125.557,5.788,0.861,12.488
125.918,5.748,0.872,12.467
122.753,5.748,0.862,12.417
133.398,5.738,0.892,12.507
125.337,5.768,0.882,12.507
128.992,6.229,0.861,20.419
126.498,5.989,0.861,12.448
124.735,5.708,0.851,12.378
123.254,5.718,0.881,12.498
124.856,5.879,0.861,12.408
125.097,5.748,0.872,12.467
124.716,5.788,0.872,12.467
149.921,6.349,0.871,13.529
164.122,7.17,1.061,17.976
153.936,6.069,0.891,13.098
126.868,5.729,0.861,12.438
125.597,5.719,0.831,12.368
124.766,5.678,0.851,12.447
117.796,5.648,0.842,12.497
124.796,5.708,0.862,12.307
123.524,5.678,0.841,12.438
124.536,5.898,0.871,12.398
124.466,5.718,0.861,12.438
124.696,5.728,0.861,12.327
124.636,5.738,0.861,12.328
126.429,5.718,0.841,12.438
125.847,5.698,0.871,12.387
124.165,5.828,0.871,12.417
124.776,5.658,0.872,12.307
123.954,5.678,0.861,12.588
124.516,5.618,0.881,12.367
124.825,5.798,0.851,12.458
132.087,5.698,0.852,12.517
124.756,5.608,0.851,12.488
124.505,5.708,0.881,12.427
125.367,5.648,0.852,12.457
129.823,5.848,0.862,12.567
123.384,5.698,0.841,12.618
123.424,5.628,0.871,12.377
127.339,5.698,0.871,12.528
123.254,5.658,0.871,12.467
124.045,5.758,0.871,12.507
124.115,5.588,0.852,12.387
123.684,5.598,0.862,12.577
124.325,5.698,0.871,12.367
139.807,6.269,1.753,11.887
126.128,5.658,0.881,12.428
124.125,5.718,0.841,12.427
124.275,5.668,0.851,12.428
125.377,5.688,0.842,12.477
124.395,5.598,0.841,12.377
123.594,5.618,0.862,12.337
124.335,5.698,0.862,12.407
124.906,5.688,0.852,12.527
124.315,5.678,0.861,12.457
123.895,5.748,0.851,28.14
125.377,5.708,0.841,12.538
145.104,9.984,0.911,13.219
139.868,5.918,0.882,12.938
127.57,5.778,0.851,12.487
122.613,5.718,0.862,12.537
125.096,5.678,0.861,12.558
134.69,5.918,0.871,12.608
130.083,5.878,0.851,12.408
126.499,5.728,0.861,12.408
124.836,5.648,0.881,12.438
125.207,5.918,0.851,12.317
124.505,5.708,0.861,12.327
124.215,5.688,0.851,12.428
133.017,5.657,0.881,12.608
125.006,5.618,0.851,12.367
125.026,5.708,0.872,12.327
124.735,5.668,0.851,12.318
123.895,5.558,0.851,12.278
124.185,5.749,0.851,12.408
124.095,5.648,0.861,12.357
123.714,5.608,0.881,12.528
124.265,5.638,0.891,12.398
125.467,5.658,0.861,12.317
135.861,6.109,0.841,12.487
130.814,5.708,0.861,12.438
125.928,5.708,0.851,12.307
129.502,5.688,0.901,12.338
148.449,5.648,0.872,12.407
123.524,5.638,0.842,12.377
125.597,5.678,0.871,12.478
123.263,5.718,0.881,12.358
122.202,5.928,0.852,12.477
122.563,5.768,0.841,12.368
122.723,5.638,0.841,12.348
126.308,5.668,0.881,12.588
122.923,5.648,0.862,12.497
121.912,5.618,0.871,12.348
122.022,5.819,0.841,12.508
121.931,5.678,0.831,12.398
122.062,5.898,0.872,12.317
122.162,5.778,0.862,12.377
131.675,5.688,0.861,12.468
122.002,5.648,0.861,12.488
123.104,5.718,0.851,12.377
123.173,5.638,0.851,12.367
123.835,5.658,0.881,12.668
128.421,5.668,0.882,12.547
121.782,5.628,0.841,12.338
168.508,6.188,0.891,18.867
141.69,5.998,0.881,12.658
132.918,6.049,0.891,13.198
146.988,5.768,0.851,12.617
123.835,5.698,0.851,12.478
122.713,5.678,0.871,12.478
125.137,5.588,0.861,12.398
131.986,6.51,1.813,12.437
127.74,5.798,0.862,12.387
121.931,5.658,0.861,15.402
136.713,6.119,0.851,15.542
124.485,5.668,0.861,12.428
122.182,5.688,0.861,12.347
121.221,5.788,0.862,12.497
133.288,5.708,0.861,12.568
134.629,5.809,0.861,12.368
126.308,5.889,0.841,12.438
161.958,7.631,1.141,16.763
106.56,5.999,0.891,12.839
128.992,16.834,1.743,12.487
142.701,5.658,0.781,12.158
141.93,5.788,0.891,12.848
129.963,5.828,0.871,12.748
133.739,5.247,0.781,11.777
123.414,6.129,0.852,12.657
119.358,5.738,0.861,12.518
116.194,5.728,0.851,12.427
126.528,6.75,0.851,12.708
124.836,5.668,0.862,12.457
124.325,5.758,0.831,12.678
122.483,5.668,0.861,12.437
129.752,5.698,0.871,12.438
122.413,5.688,0.861,12.437
121.581,5.678,0.861,12.227
139.136,5.818,0.871,12.567
125.347,5.918,0.851,12.447
122.292,5.628,0.871,12.478
121.732,5.698,0.871,12.518
122.092,5.658,0.841,12.408
123.223,5.718,0.861,12.538
122.032,5.618,0.861,12.457
124.596,5.698,0.861,12.397
122.372,5.348,0.782,11.986
122.894,5.768,0.852,12.467
123.223,5.617,0.851,12.468
123.264,5.718,0.862,12.537
123.073,5.628,0.851,12.407
122.442,5.637,0.851,12.398
124.886,7.28,1.142,14.039
123.995,5.628,0.841,12.398
122.944,5.638,0.861,12.448
123.074,5.878,0.871,12.447
139.476,5.759,0.861,12.438
123.154,5.658,0.881,12.578
122.743,5.628,0.852,12.447
450.384,5.798,0.861,12.558
124.325,5.648,0.841,12.357
123.524,5.658,0.851,12.378
122.363,5.768,0.852,12.467
124.345,5.688,0.901,12.478
125.257,5.728,0.881,12.578
123.353,5.759,0.861,12.528
122.323,5.628,0.841,12.437
122.884,5.608,0.861,12.248
123.844,5.728,0.871,12.318
128.371,5.898,0.861,12.257
122.032,5.638,0.862,12.347
136.903,5.758,0.851,12.578
122.843,5.648,0.871,12.338
125.447,5.618,0.851,12.447
121.02,5.627,0.871,13.82
127.309,5.748,0.861,12.488
130.584,6.54,1.823,12.728
124.035,5.708,0.851,12.418
123.715,5.608,0.861,12.358
122.403,5.758,0.851,12.628
123.684,5.738,0.851,12.508
124.815,5.928,0.862,12.617
124.565,5.658,0.871,12.378
123.645,5.718,0.861,12.448
124.004,5.678,0.871,12.488
123.124,5.668,0.862,12.397
122.482,5.869,0.871,12.397
122.834,5.828,0.862,12.467
122.172,5.728,0.841,13.028
136.793,6.339,0.911,13.679
135.942,5.979,0.872,13.048
128.681,5.698,0.861,12.538
122.693,5.587,0.861,12.578
123.394,5.698,0.871,12.458
122.583,5.718,0.851,12.447
123.224,5.698,0.871,12.358
143.653,5.648,0.872,12.607
133.869,5.758,0.852,12.547
124.726,5.758,0.862,12.547
125.537,5.698,0.862,12.437
125.557,5.838,0.841,12.427
124.896,6.099,0.871,12.468
132.387,5.858,0.871,12.438
129.233,5.998,0.871,12.578
123.745,5.678,0.851,12.348
123.715,5.688,0.842,12.387
123.784,5.728,0.851,12.407
123.835,5.768,0.881,12.378
124.705,5.769,0.861,12.298
123.915,6.049,0.861,12.358
124.376,5.768,0.851,12.427
124.795,5.778,0.851,12.448
125.446,5.749,0.881,12.438
164.742,7.551,1.102,16.733
154.428,7.48,1.081,16.403
138.575,6.048,0.901,13.129
175.257,7.831,1.102,16.113
140.058,7,1.051,21.05
148.399,6.419,0.922,13.529
115.163,11.696,1.983,15.853
123.694,5.308,0.761,11.647
133.798,6.098,0.891,13.509
141.71,6.399,0.861,13.299
132.186,5.719,0.861,12.448
140.368,5.778,0.861,12.818
141.871,6.469,0.901,13.209
131.405,5.698,0.871,12.428
122.483,5.558,0.862,12.437
129.983,7.22,1.092,16.162
142.902,5.938,0.901,12.898
125.817,5.769,0.861,12.648
139.946,6.379,0.881,13.159
124.867,5.978,0.891,13.149
127.329,5.668,0.871,12.327
123.104,5.588,0.841,12.548
346.228,5.698,0.882,17.144
138.055,5.668,0.851,12.308
152.155,5.758,0.862,12.658
139.036,6.178,0.881,13.209
138.306,7.05,1.923,13.659
144.914,6.089,0.902,13.148
126.228,5.628,0.871,12.357
123.244,5.658,0.871,12.388
125.117,5.618,0.882,12.547
124.796,5.658,0.862,12.597
125.587,5.658,0.862,12.567
122.443,5.748,0.851,22.923
117.316,6.419,0.891,13.139
130.605,6.118,0.901,12.988
125.777,5.758,0.851,12.567
126.478,5.729,0.851,12.468
123.404,5.698,0.851,12.528
125.858,5.748,0.852,12.477
137.893,7.17,1.042,15.912
136.073,5.938,0.881,12.898
127.36,5.658,0.861,12.548
126.879,5.688,0.851,12.558
125.336,5.738,0.851,12.498
125.677,5.668,0.861,12.508
123.144,5.668,0.861,12.447
