open_us,write_us,read_us,close_us
582,30,10,46
551,25,9,38
746,41,17,67
630,45,11,58
596,33,15,80
550,29,9,51
579,28,9,50
572,27,9,49
579,30,10,48
612,28,10,47
594,30,10,67
542,56,8,42
597,31,10,54
527,29,9,51
559,34,9,49
563,46,8,37
589,31,11,53
599,29,9,49
586,29,9,48
574,29,10,47
587,30,10,48
590,30,10,45
579,29,10,46
561,29,10,45
592,30,10,57
598,25,11,39
591,27,9,39
639,34,11,57
566,30,10,51
564,29,9,53
569,49,10,51
574,39,10,48
581,28,10,52
607,27,9,47
778,30,10,49
637,30,10,47
765,29,10,48
594,29,10,52
553,28,10,50
599,29,9,53
574,28,9,51
568,29,10,50
565,28,9,49
565,31,10,48
601,30,10,49
576,79,10,50
566,30,10,50
705,62,9,220
396,21,7,43
547,30,11,66
544,23,8,72
552,28,10,48
583,31,11,46
582,29,10,46
573,30,10,46
596,30,10,45
583,30,10,54
594,29,10,46
598,29,10,46
586,29,10,44
571,29,9,46
605,30,10,45
580,30,9,46
586,30,10,45
580,30,10,46
565,29,9,45
576,34,9,45
596,29,10,44
1625,56,10,47
620,47,10,54
610,29,10,46
761,28,10,41
575,28,9,44
601,28,10,43
616,27,9,79
505,27,9,42
592,29,10,75
556,27,9,44
597,27,9,76
550,28,10,46
572,41,9,45
562,28,9,45
554,27,9,44
580,29,9,46
564,28,10,44
554,28,9,44
548,29,9,44
559,29,10,44
590,30,9,61
548,28,9,46
556,29,9,44
568,28,10,44
654,19,26,36
560,23,9,34
589,30,10,79
536,29,10,47
555,29,9,46
558,28,10,44
574,29,9,44
585,30,9,43
582,28,9,43
568,29,9,44
570,29,9,44
583,38,10,44
562,27,9,44
552,27,9,44
551,29,9,44
582,28,9,44
577,45,9,43
562,27,9,43
558,29,10,43
583,28,9,43
566,28,9,44
579,29,10,44
571,29,10,44
562,29,9,44
578,28,9,44
695,31,26,56
582,28,10,50
556,29,10,44
551,28,9,43
556,30,10,44
575,29,10,44
558,28,9,44
551,28,9,44
567,28,10,59
580,30,9,46
567,29,9,60
545,29,9,57
567,29,10,47
563,29,9,45
577,29,10,45
606,29,9,91
529,29,9,45
578,29,9,45
567,29,9,45
588,30,10,45
578,30,10,45
580,29,10,45
560,29,9,45
569,29,9,56
604,30,10,243
467,32,27,65
755,29,10,106
550,29,10,133
571,29,10,61
693,30,10,80
648,49,10,66
672,30,10,44
771,31,10,45
657,29,10,45
647,20,8,44
794,31,10,48
691,31,10,45
741,46,8,40
703,34,10,80
544,28,9,51
599,30,10,42
651,31,10,82
534,29,10,49
589,31,9,48
624,28,10,58
607,28,9,45
644,28,10,72
550,28,9,46
665,47,9,39
639,30,9,72
620,28,10,44
648,39,10,46
601,32,10,47
662,44,8,36
588,29,9,47
598,28,10,42
694,18,7,35
578,40,10,50
626,29,10,57
580,29,10,46
655,42,7,40
696,32,11,47
608,34,9,53
637,31,11,47
698,42,8,39
637,29,10,46
678,27,9,42
645,32,10,48
674,28,10,74
552,48,11,48
650,43,8,38
669,29,10,44
598,30,10,43
695,19,7,34
621,35,11,48
595,29,10,45
685,45,8,40
606,35,11,71
576,31,10,50
654,40,7,34
626,31,10,46
707,49,7,37
634,30,10,57
637,30,11,48
623,27,9,67
554,28,10,45
654,42,7,31
549,28,10,43
1091,48,10,65
631,34,10,47
703,48,8,46
636,29,10,76
546,29,10,47
675,36,8,36
674,31,14,32
626,30,10,68
538,28,10,46
668,31,10,46
675,33,11,48
661,34,10,48
674,20,7,37
629,16,6,33
641,33,9,49
655,47,10,42
751,31,11,69
566,29,10,49
653,32,11,45
605,20,7,35
611,54,11,49
630,18,7,34
588,30,10,56
563,46,11,40
602,39,11,48
726,41,8,35
687,25,9,40
657,34,10,48
692,41,7,35
678,36,13,68
578,33,10,47
672,39,6,34
710,30,11,45
660,25,9,42
630,34,10,48
744,31,10,46
655,33,10,48
675,32,10,52
652,31,10,47
686,85,8,57
625,31,10,63
598,31,10,67
566,28,10,102
512,31,10,60
652,49,8,39
622,36,9,74
566,28,9,56
602,37,10,47
658,41,8,39
673,30,10,46
696,32,10,47
649,33,10,60
585,28,10,46
651,42,8,39
708,29,10,44
664,30,10,45
678,31,10,59
558,30,9,76
557,30,10,45
660,66,8,40
656,31,10,48
668,40,7,38
629,30,10,46
709,38,8,39
704,32,10,46
748,38,7,35
622,31,10,46
652,41,6,34
625,31,10,46
611,29,10,71
553,29,10,92
639,19,7,32
603,32,10,46
617,31,10,45
591,30,10,61
642,32,11,48
687,25,9,38
1687,55,10,48
675,19,7,50
577,34,10,48
625,29,10,65
1411,54,10,49
580,21,7,33
565,31,10,49
699,31,10,46
586,30,10,56
569,29,10,52
564,30,10,50
606,29,9,49
585,31,10,51
625,29,11,48
615,28,10,45
625,28,10,84
543,28,10,47
706,43,9,44
717,29,10,43
598,59,11,62
539,30,10,53
554,50,10,49
650,41,8,39
601,30,10,47
687,41,7,37
722,32,10,54
619,31,10,46
686,34,11,48
614,31,10,46
1536,43,10,57
668,30,10,44
596,29,11,46
617,42,9,44
661,29,10,65
574,29,10,69
538,33,10,46
674,23,8,38
612,35,10,61
541,30,10,53
541,35,10,49
685,22,7,54
615,30,10,47
607,33,10,48
651,33,12,48
645,34,10,48
667,31,10,48
651,28,10,59
539,29,14,44
606,29,10,58
565,28,9,46
684,26,9,42
610,33,10,49
616,21,7,35
586,34,11,49
582,28,9,48
668,46,9,45
608,29,10,70
589,28,10,47
647,32,11,48
672,34,8,38
614,48,10,45
635,48,7,37
623,30,10,45
699,28,10,70
575,28,10,60
543,30,9,46
687,44,8,36
611,32,10,48
653,33,15,35
702,30,10,73
570,29,10,46
678,39,17,47
596,31,18,43
574,27,10,44
604,28,10,77
559,29,9,67
555,30,10,66
558,30,10,63
556,29,9,84
505,43,9,56
565,30,10,74
539,28,10,70
552,29,10,61
539,29,9,65
544,30,10,61
573,30,10,61
539,29,10,59
575,29,10,68
561,29,10,64
551,29,10,65
553,29,9,61
552,29,10,64
521,28,9,59
554,29,9,73
552,31,10,64
526,29,9,71
549,28,10,67
544,29,10,63
544,29,10,62
545,50,10,69
570,28,9,63
539,37,19,37
549,30,9,69
574,31,10,67
565,29,9,64
551,33,10,63
562,30,10,64
574,30,10,63
560,29,9,64
561,28,10,72
506,29,10,67
590,30,10,67
578,29,10,67
557,29,10,72
554,30,10,66
538,30,10,59
569,31,10,74
518,36,8,41
621,31,10,86
553,28,18,58
654,32,10,70
558,29,9,62
556,29,9,65
498,29,10,74
567,28,9,66
526,28,18,35
614,30,10,69
545,30,9,65
562,29,10,64
540,29,10,61
542,29,10,64
537,27,10,62
550,29,10,64
509,28,10,61
565,30,11,63
566,30,10,65
602,30,10,105
498,29,10,48
599,49,11,60
538,29,10,76
572,39,10,73
1451,36,10,77
515,27,9,72
534,29,10,70
535,29,9,56
551,29,10,63
528,27,9,66
533,28,9,69
492,37,9,68
562,34,9,60
516,35,11,35
546,31,9,70
521,28,9,64
542,29,10,68
543,27,9,67
507,28,9,62
544,28,9,51
518,30,9,81
571,28,10,65
523,27,9,75
493,26,16,34
568,35,11,59
519,33,9,58
556,29,9,61
512,28,9,66
529,28,10,65
512,19,17,34
556,28,11,66
606,27,10,70
522,47,11,77
1017,42,9,87
507,31,10,68
559,29,10,66
550,28,9,67
525,28,9,65
607,28,10,65
556,29,9,62
571,47,10,70
560,29,9,74
520,37,10,44
522,33,10,66
559,29,9,67
537,28,9,80
523,28,9,59
561,30,9,67
545,29,9,63
539,28,10,57
558,51,10,65
516,28,9,49
566,31,10,48
531,28,9,54
545,27,9,46
576,29,10,46
562,28,10,46
554,28,9,43
576,37,10,47
603,37,9,74
516,27,9,50
563,29,9,47
597,28,9,47
567,34,9,47
575,23,10,34
555,30,10,46
576,28,10,46
568,29,10,59
601,17,7,30
566,37,10,45
533,16,7,28
577,31,10,46
551,40,14,40
606,30,10,81
486,24,7,32
584,36,10,50
554,29,9,47
559,28,9,52
538,30,9,48
549,47,10,46
587,27,9,45
568,28,9,45
569,28,9,49
618,30,10,45
586,29,9,60
604,45,8,39
637,28,9,63
555,29,10,54
535,27,10,67
576,28,9,75
560,29,10,66
592,29,9,89
501,28,9,71
515,27,9,65
513,27,9,71
531,28,9,74
548,39,9,35
683,32,10,81
544,31,10,80
534,31,10,64
561,48,16,113
945,55,11,40
507,21,19,33
520,46,10,153
531,31,10,59
569,29,10,76
544,30,10,70
570,29,10,79
509,29,9,64
564,32,26,72
550,28,10,69
552,30,10,72
573,35,10,60
573,29,10,71
519,28,10,61
560,30,11,74
538,32,10,72
569,35,11,53
559,49,10,64
570,30,10,63
525,34,14,39
589,34,25,54
558,28,10,71
523,33,10,62
555,32,16,62
1355,29,10,47
588,32,11,68
533,30,14,67
518,30,10,63
565,32,10,69
519,30,10,64
537,28,10,60
553,29,9,67
548,29,9,65
510,36,9,63
570,29,10,59
546,28,9,72
546,29,10,79
505,28,9,63
532,28,9,69
487,29,9,79
550,29,10,61
547,27,9,100
472,28,9,68
559,29,10,66
501,33,9,76
488,28,9,66
584,26,10,79
522,30,10,77
482,40,14,39
537,31,10,75
558,29,10,69
522,33,10,64
580,36,13,61
527,28,10,66
544,28,10,64
561,29,10,65
587,49,10,66
549,30,10,60
573,29,10,75
507,27,19,35
595,32,10,71
515,19,16,37
560,31,10,68
520,28,9,63
558,30,10,63
534,24,15,33
563,31,10,52
576,30,10,67
549,28,10,71
557,29,10,84
522,27,9,63
527,25,8,41
587,23,15,40
556,30,9,69
532,30,10,74
564,30,10,87
515,28,9,68
532,29,9,62
512,28,9,68
542,29,10,65
511,28,10,64
536,28,9,64
539,34,9,67
583,29,10,72
509,29,9,66
552,31,9,63
550,28,10,65
567,29,9,62
566,25,9,66
578,29,10,70
540,29,10,66
559,29,10,68
519,28,10,65
561,30,10,61
532,29,10,62
550,48,10,64
579,1182,14,59
637,26,9,45
521,21,8,34
536,41,10,42
493,41,9,39
577,30,10,68
559,30,10,60
566,30,10,53
591,30,9,49
577,29,10,48
571,29,10,47
604,31,10,49
580,29,10,48
576,31,10,47
536,29,9,47
589,30,10,48
631,29,10,46
537,35,10,47
550,30,10,64
582,29,9,48
536,45,9,36
578,31,10,107
509,33,9,55
593,32,9,51
583,29,9,49
569,28,9,48
605,29,10,48
543,44,9,40
553,31,10,50
596,29,10,49
530,41,8,36
604,31,11,51
532,30,10,54
594,29,10,48
516,30,10,55
576,32,10,48
622,30,10,47
592,29,10,47
586,48,9,47
589,33,10,52
570,28,10,47
561,34,10,49
585,29,9,46
576,29,10,46
612,26,9,39
965,40,8,43
595,48,8,34
526,31,10,53
585,31,11,48
583,30,10,47
576,29,10,46
549,27,10,41
595,31,11,56
560,30,11,49
564,30,10,47
573,29,9,78
546,29,10,53
588,29,9,68
578,30,10,48
583,29,10,48
578,30,10,47
585,29,10,48
540,38,8,37
587,31,11,51
585,29,10,49
571,30,10,45
526,29,9,37
578,34,11,48
592,30,10,48
1020,6430,14,68
602,30,9,74
563,28,9,48
528,29,10,47
564,28,9,46
563,28,9,47
516,42,10,39
532,25,17,34
558,49,10,51
501,22,9,33
569,30,11,47
587,28,9,45
522,46,12,35
544,69,9,46
577,23,9,39
519,19,8,34
548,31,10,67
710,45,11,45
595,30,10,76
524,28,9,99
510,54,10,37
574,36,8,38
530,22,7,32
611,30,10,48
562,30,10,48
528,19,7,33
559,48,9,40
572,35,11,70
514,30,10,72
599,29,10,54
580,30,10,47
548,20,31,32
609,31,10,47
541,39,8,37
565,31,11,49
552,30,10,49
551,32,10,55
591,31,9,44
1726,28,11,45
637,41,8,39
543,29,10,45
609,30,10,55
550,29,10,48
549,29,10,47
552,34,10,47
593,29,9,65
528,30,9,51
580,48,11,65
539,31,9,52
559,28,10,48
535,38,26,37
1567,42,10,55
582,26,10,40
593,44,18,50
1494,38,8,36
825,34,11,32
764,43,11,57
643,30,10,43
538,25,9,51
918,58,10,69
614,30,9,43
577,38,11,53
589,30,10,49
645,46,10,40
595,27,18,40
601,31,11,63
518,30,10,57
523,31,10,53
534,21,9,36
540,22,7,35
535,23,8,35
535,31,13,52
629,23,9,35
555,19,8,32
545,19,8,31
562,17,7,30
553,19,7,31
552,19,7,31
566,18,7,30
536,18,6,30
572,17,7,28
564,47,12,62
655,29,11,60
799,22,9,68
581,30,10,55
571,29,10,51
583,48,9,49
577,28,10,48
594,30,10,49
554,28,9,60
565,29,10,52
563,29,11,47
617,29,10,46
595,29,10,46
619,43,10,46
587,27,10,40
530,30,10,69
577,29,10,53
581,28,9,69
556,28,9,53
567,29,9,49
602,29,9,49
591,29,10,48
541,27,9,70
543,30,10,53
554,28,9,84
535,27,10,41
520,24,9,37
604,32,10,57
567,30,10,50
547,30,10,49
572,29,10,47
580,30,10,47
594,29,9,68
561,29,10,64
549,29,10,61
539,30,11,67
533,27,17,36
577,34,10,88
554,30,10,70
571,30,10,63
525,47,10,93
543,29,10,74
552,30,10,63
591,29,10,72
567,49,10,73
535,28,9,76
549,28,10,65
539,27,10,67
576,31,10,65
542,33,10,60
576,30,10,72
553,28,9,69
563,29,9,65
526,29,9,63
605,28,9,59
587,28,9,64
575,32,9,63
572,28,9,70
523,30,10,65
585,29,9,68
521,29,10,73
531,29,9,64
700,29,11,59
794,28,10,104
534,28,9,75
564,29,10,70
568,29,9,62
585,29,9,65
606,30,10,67
532,29,14,40
577,31,10,64
523,29,9,63
623,30,11,71
578,29,10,62
532,28,9,66
528,28,9,61
589,31,10,75
534,29,9,59
555,28,9,72
558,29,9,71
542,30,10,251
339,31,11,64
588,29,10,66
522,54,10,39
559,31,10,67
570,28,9,73
594,34,10,62
565,29,9,68
559,29,10,64
563,30,10,69
560,29,10,63
558,29,10,62
565,28,9,61
531,28,9,56
575,30,10,61
587,30,9,62
543,29,9,62
565,29,10,75
533,30,10,63
566,29,10,73
516,29,9,61
557,29,10,71
544,29,9,81
561,30,10,63
558,36,10,70
564,29,9,65
527,28,9,61
587,27,10,65
527,35,12,36
896,46,15,49
532,30,10,74
550,28,9,77
557,27,9,69
515,29,10,65
575,28,9,76
542,31,9,63
586,29,11,62
549,28,10,63
557,29,10,70
556,30,9,54
552,28,9,62
557,29,10,62
516,47,10,73
565,28,9,62
534,28,9,69
570,28,9,67
524,28,10,62
566,28,9,67
526,27,9,71
525,30,10,67
528,29,9,62
554,30,9,64
511,29,9,62
521,25,8,44
569,27,9,91
568,31,10,100
478,28,9,183
403,32,9,63
562,30,10,74
575,29,9,70
575,29,9,77
522,29,9,94
536,29,10,65
588,30,9,65
568,29,9,67
569,31,10,63
549,29,9,64
529,28,9,69
775,42,10,36
597,31,11,82
578,30,10,66
584,30,10,65
561,30,15,63
550,29,9,66
557,30,10,64
532,30,9,63
550,29,10,77
823,25,10,40
577,30,10,49
660,29,11,44
620,28,10,44
640,48,11,43
628,29,11,44
626,28,10,44
646,28,10,44
634,30,10,45
615,29,10,44
610,27,10,47
625,28,10,44
628,27,10,82
568,29,10,66
573,28,9,68
557,33,10,88
523,28,9,69
550,29,9,65
529,41,9,38
537,31,10,66
555,35,10,62
526,35,10,65
542,26,9,36
1583,38,11,85
548,31,10,61
568,28,9,66
579,29,10,66
534,29,10,52
568,28,9,65
563,29,10,61
540,32,9,77
551,28,10,73
520,28,9,61
571,28,9,66
593,30,11,62
571,29,10,69
517,29,10,58
575,30,10,59
529,29,9,68
554,29,10,61
533,28,9,59
575,29,10,62
549,29,10,64
559,49,10,63
558,31,10,65
586,29,10,66
583,28,10,75
517,28,10,70
509,27,9,71
544,28,9,74
602,30,10,81
488,29,10,59
572,30,10,64
598,30,10,64
541,31,10,63
516,28,10,69
568,33,15,38
656,36,10,68
545,29,10,60
573,29,10,71
517,30,10,64
560,30,10,63
574,29,10,84
553,28,9,87
522,40,12,38
584,31,11,70
521,29,9,101
516,30,10,65
545,29,9,58
514,29,9,79
570,28,10,63
545,28,10,72
556,28,10,71
540,29,10,61
605,29,10,65
523,27,9,76
525,27,9,57
1446,38,11,60
545,29,10,68
589,30,10,76
525,22,18,35
590,31,10,62
528,48,10,63
586,28,9,62
532,26,9,66
547,28,9,74
508,26,9,62
565,29,10,62
516,30,9,63
537,30,10,66
507,32,9,63
535,30,10,64
583,27,9,74
550,28,9,67
554,41,10,64
550,29,14,36
1442,48,13,66
788,68,41,106
1273,29,10,69
554,29,9,63
549,30,10,64
548,36,10,83
476,28,9,69
535,29,9,62
555,27,9,62
559,28,9,72
509,28,9,62
570,29,10,68
516,26,9,62
572,29,10,63
527,29,9,59
540,28,10,70
514,28,10,63
547,33,10,80
509,33,9,67
557,28,9,70
533,32,9,66
561,29,10,52
564,28,9,50
580,29,9,69
491,27,9,67
538,51,9,70
528,29,9,64
551,29,10,65
522,28,9,62
570,29,11,66
546,33,9,65
551,28,9,87
510,31,10,63
577,29,10,62
517,32,10,66
518,27,9,68
548,29,10,66
550,29,10,64
526,28,9,71
488,28,10,68
518,36,9,37
525,29,10,77
510,37,11,35
573,30,10,76
539,29,9,81
522,29,9,63
537,28,9,65
553,28,9,68
536,29,10,61
570,28,10,62
561,28,9,56
527,29,9,69
498,36,10,61
563,28,14,65
553,28,9,61
548,29,9,61
543,28,9,61
557,28,9,67
514,29,10,64
530,27,9,64
549,28,10,60
513,28,9,65
540,30,10,63
530,30,9,62
563,46,10,63
556,26,8,43
1035,27,11,66
549,27,11,41
562,32,11,46
630,26,10,42
615,26,9,54
603,26,9,42
608,28,10,44
623,27,10,43
608,27,10,88
549,32,10,74
544,27,9,68
547,28,10,69
535,27,9,68
556,27,9,64
545,28,9,64
548,27,9,62
581,29,10,61
554,28,9,87
535,29,10,73
539,31,10,65
571,30,10,72
504,29,10,65
521,39,9,39
595,31,10,74
559,29,9,67
561,30,10,54
553,29,9,61
588,35,12,66
544,29,10,59
570,28,10,63
579,28,9,67
523,28,10,74
576,29,9,60
529,28,9,68
561,30,10,55
535,28,9,58
561,28,10,63
531,47,10,50
568,29,10,63
532,28,9,62
555,29,10,72
517,28,9,63
557,29,10,63
514,29,9,63
541,29,10,61
557,29,9,65
547,29,10,52
542,29,10,109
484,25,9,57
561,27,9,49
553,27,9,45
564,27,9,44
561,30,9,45
566,28,10,45
565,28,9,45
558,28,9,46
590,29,9,64
559,30,10,47
562,29,10,47
562,28,9,47
558,28,9,46
584,30,10,46
590,29,10,46
577,31,10,45
606,29,10,45
614,29,9,45
566,28,9,44
577,29,10,52
583,28,9,48
567,28,9,45
550,28,9,45
1655,62,10,48
569,29,10,51
557,29,10,44
561,29,9,50
564,27,9,45
564,46,9,45
558,27,9,44
579,29,10,46
583,29,10,44
558,29,10,44
586,28,10,44
564,28,9,45
567,30,10,43
588,28,9,44
560,28,9,44
569,28,9,45
573,29,9,45
560,29,9,44
556,28,9,45
573,28,9,51
566,28,9,44
566,28,9,51
553,28,9,76
541,28,9,50
549,28,10,61
544,30,9,45
571,28,9,44
561,27,9,44
548,28,10,44
549,28,10,44
584,29,9,44
585,28,9,44
569,29,9,44
554,27,9,44
571,29,10,44
576,28,9,45
552,28,10,43
555,29,10,44
573,28,9,44
559,28,9,44
574,29,9,44
562,28,9,45
575,29,10,44
572,28,9,45
566,98,10,44
553,27,9,44
569,37,10,43
591,25,10,37
1389,35,8,33
529,16,6,30
562,36,10,67
564,28,9,48
528,28,10,40
600,31,10,49
637,29,9,50
661,27,8,53
635,43,15,54
659,30,10,45
785,28,10,57
552,29,9,57
586,28,9,50
576,24,8,38
557,16,6,30
593,31,11,70
533,29,10,48
550,29,10,46
592,28,9,44
572,27,9,44
512,21,7,32
574,37,10,46
2464,35,12,49
1714,29,10,43
699,28,10,43
696,28,11,42
697,26,10,41
693,29,11,43
696,30,10,43
722,30,10,43
726,29,10,43
955,34,14,46
757,29,9,42
720,29,10,43
579,31,9,37
578,36,7,35
596,22,7,31
590,30,10,60
659,31,10,68
649,22,7,34
1671,22,8,45
590,29,9,47
660,33,13,56
541,29,10,51
579,34,8,35
561,17,7,30
628,32,6,29
649,15,6,48
531,15,8,45
830,35,6,29
733,15,7,29
509,15,6,29
526,15,6,28
524,30,6,30
534,16,6,46
540,28,6,29
524,16,6,28
527,24,6,28
495,16,7,28
484,16,6,29
1471,32,13,81
603,44,13,69
629,21,9,37
618,18,7,32
598,18,8,32
607,16,7,31
536,31,10,52
614,19,8,33
615,17,7,32
621,16,6,31
640,16,7,30
621,16,7,72
577,16,6,30
592,16,6,31
625,40,6,31
695,31,10,48
684,29,10,44
702,27,9,43
684,27,9,47
568,30,10,68
569,29,9,63
530,41,8,35
581,30,10,56
548,28,10,59
636,29,9,46
567,29,10,59
588,28,10,72
556,28,9,55
566,28,9,51
579,29,9,47
542,28,9,48
554,28,9,48
567,27,9,47
509,28,10,65
576,27,9,47
574,28,9,46
571,27,9,45
505,27,9,50
554,29,9,51
592,28,9,46
586,28,9,47
536,28,9,46
584,28,9,44
564,28,9,43
608,28,9,44
524,21,9,33
601,30,10,52
609,29,9,48
560,30,10,46
587,28,10,46
563,28,10,50
562,28,9,46
549,28,10,59
518,53,10,50
583,28,9,47
533,24,9,33
557,35,10,48
571,28,9,46
564,33,10,46
545,28,9,69
571,26,9,50
532,32,9,47
582,29,9,47
546,32,9,46
509,28,9,47
533,27,9,46
611,25,9,38
579,30,9,48
570,29,10,45
592,44,11,60
585,35,12,50
562,27,9,48
530,28,10,64
572,27,9,48
538,26,9,46
569,26,9,46
647,30,10,47
583,28,10,46
558,28,10,46
555,28,9,46
569,30,10,47
562,29,10,46
558,28,10,47
548,27,9,46
564,27,10,45
552,29,10,45
633,28,10,44
582,28,9,46
523,28,10,46
616,28,10,47
566,28,9,44
564,27,10,44
562,47,10,44
580,28,9,73
585,32,9,52
591,29,10,49
564,30,9,61
513,33,9,59
513,29,9,52
564,29,9,47
579,28,9,47
569,29,9,45
557,28,9,47
569,29,10,45
544,28,10,55
554,29,10,48
566,27,10,46
574,29,10,46
563,28,10,68
555,29,9,52
512,22,9,35
577,30,10,65
505,27,13,48
595,29,9,46
572,28,10,45
574,29,10,45
580,28,10,44
565,28,10,43
528,42,18,33
543,37,8,32
568,20,8,31
536,18,8,29
525,18,7,30
515,17,6,28
562,16,6,28
524,45,8,34
575,30,10,53
513,28,10,48
551,28,10,47
560,29,10,47
579,29,10,46
566,47,10,49
585,29,10,47
522,47,10,43
511,32,9,50
531,28,10,47
590,28,10,46
547,28,10,46
593,29,11,47
535,29,10,44
519,19,8,31
611,35,7,30
570,29,10,46
652,30,11,42
542,30,10,64
566,23,9,39
575,30,10,50
553,28,9,66
554,31,10,46
577,21,9,37
550,18,7,49
512,31,10,51
548,17,7,32
566,30,10,65
663,30,10,86
497,29,10,69
555,28,9,54
567,29,10,47
581,29,9,45
562,29,9,45
559,33,9,47
534,42,10,39
553,34,10,53
556,29,10,47
572,28,9,51
571,28,10,47
566,28,10,44
957,49,9,57
511,27,9,57
576,28,10,48
527,46,9,54
576,27,9,46
556,27,14,51
587,32,9,46
570,32,9,46
571,27,9,65
541,29,9,51
575,28,10,43
564,28,9,47
574,28,10,46
592,28,9,47
570,28,9,46
551,27,9,45
598,29,10,46
527,28,9,51
557,28,9,46
557,27,9,42
565,28,9,45
595,28,10,42
558,28,10,62
558,29,10,142
637,28,10,44
594,30,10,60
573,29,9,71
598,29,10,50
561,29,10,55
548,27,9,70
495,29,10,53
585,29,10,50
542,27,9,47
569,28,9,47
602,29,10,47
538,30,10,46
547,28,9,47
544,27,9,46
533,27,10,46
572,29,10,47
571,29,10,46
542,30,10,47
578,48,10,47
564,27,9,47
505,26,9,34
566,29,10,50
528,18,6,29
672,50,9,39
600,30,9,53
524,28,9,49
553,28,9,47
558,28,10,46
593,29,10,46
578,27,9,46
581,28,9,47
573,27,9,45
556,27,9,46
585,29,10,47
520,28,9,47
545,28,9,48
580,29,10,46
586,28,10,63
560,29,10,47
587,29,10,46
567,27,9,46
576,27,10,45
591,29,10,46
535,28,10,47
552,28,10,44
544,27,9,44
554,28,10,44
593,31,9,44
551,26,9,55
681,29,9,70
551,29,10,53
573,29,10,49
578,28,9,76
514,29,10,71
526,28,10,70
559,29,10,65
552,29,10,65
533,48,10,70
528,28,10,62
555,28,9,62
582,28,9,70
527,27,9,60
560,28,10,79
405,28,9,77
501,28,9,65
514,29,10,65
569,40,9,36
622,28,10,69
712,48,10,79
500,52,12,58
494,21,9,35
664,41,9,37
587,30,10,60
523,20,8,33
564,39,7,31
622,31,11,45
565,29,10,62
491,19,7,32
585,30,10,48
582,28,10,44
523,17,7,29
626,44,10,38
553,30,10,51
520,21,8,34
640,38,12,36
551,30,10,63
525,24,10,40
587,32,10,49
528,42,10,40
492,36,14,35
536,19,8,30
503,19,7,31
526,18,7,29
527,17,7,28
553,17,7,28
556,30,10,52
519,38,8,32
573,30,10,51
511,21,7,32
576,29,10,48
572,29,10,84
492,28,9,51
566,28,9,52
510,44,9,39
572,30,10,56
519,28,9,96
491,29,10,46
522,27,9,47
562,28,9,47
593,28,10,47
525,40,8,36
516,29,9,49
561,29,9,45
569,29,9,46
519,28,10,81
562,29,9,67
570,28,9,49
566,27,10,49
608,73,10,48
592,28,9,47
545,32,9,50
536,27,9,46
530,28,9,46
554,28,9,47
553,28,10,46
615,28,10,48
565,27,9,45
563,26,9,46
559,26,9,46
562,28,10,46
528,28,11,46
598,49,9,37
575,30,10,61
548,29,10,51
566,28,9,48
540,41,10,35
576,29,9,45
549,28,9,45
549,28,9,51
525,44,8,38
529,30,10,53
548,29,10,48
576,28,9,47
586,43,10,48
537,27,9,46
565,28,10,47
570,29,10,46
568,28,9,47
566,32,10,51
585,29,10,45
530,28,9,47
511,41,9,39
527,30,10,50
532,29,9,49
555,28,10,63
538,28,10,46
551,27,9,46
587,28,9,46
559,27,10,45
574,41,9,33
604,27,9,46
561,28,10,45
536,34,15,36
590,30,11,55
555,29,9,49
590,29,10,48
595,28,9,47
570,27,9,47
561,27,9,47
560,29,10,46
574,28,9,46
568,28,10,45
561,28,9,46
580,29,10,46
510,46,9,48
506,27,9,77
586,37,9,38
561,30,10,55
572,28,10,49
576,29,9,47
558,27,9,46
573,29,10,46
571,28,9,53
539,40,16,37
507,38,7,32
533,32,10,50
549,26,9,33
527,34,10,39
525,31,11,64
548,28,9,56
582,29,10,49
568,29,10,49
570,29,10,47
590,28,9,63
513,28,9,48
532,27,8,47
503,20,8,32
690,40,9,38
536,30,10,53
580,31,10,50
551,28,9,47
578,28,9,48
653,28,9,46
571,32,9,47
514,27,9,47
550,29,10,46
590,28,10,45
569,27,9,45
559,29,10,45
570,28,10,44
567,31,10,44
579,47,11,43
586,30,10,61
559,48,11,56
544,28,9,48
577,27,9,47
565,29,10,47
580,29,10,51
666,29,10,47
589,35,9,48
571,28,10,46
566,28,10,47
616,28,9,45
581,27,9,46
575,27,9,46
562,27,9,46
517,31,9,58
593,28,9,46
522,34,8,71
530,28,9,51
536,29,10,54
596,29,10,45
565,29,9,65
533,25,10,52
816,27,9,42
639,22,8,38
574,19,8,33
688,26,8,36
882,19,8,31
1084,41,9,37
619,31,11,52
598,30,10,50
521,48,9,41
552,30,10,60
531,28,10,49
578,27,9,52
587,28,9,47
583,28,10,46
584,28,9,94
638,29,9,55
548,21,9,35
553,30,9,57
541,48,10,67
572,32,9,49
563,28,9,45
519,21,9,31
606,30,10,44
576,28,11,39
493,22,8,40
535,19,7,33
516,45,10,43
583,24,9,36
755,24,21,44
563,31,10,59
557,29,9,51
544,29,9,50
563,28,9,48
570,27,10,47
555,27,10,47
589,27,10,50
533,27,9,48
552,27,9,69
497,29,10,47
576,27,9,46
581,28,9,47
524,31,9,73
519,28,10,50
570,26,10,37
569,29,10,46
539,38,11,38
547,30,10,48
573,29,10,50
566,28,10,47
579,28,9,47
534,29,9,47
532,28,9,47
519,33,9,47
566,40,8,37
564,30,10,52
