Run,Open,Write,Read,Close
77098,183.9,84.1,8.5,113.1
77099,128.8,65.6,7.8,91.4
77100,126.7,68,6.9,198.1
77101,189.9,73.8,7.9,146.2
77102,135.3,63.1,7.2,87.9
77103,99.9,52.6,5.9,69.1
77104,90.8,43.6,4.6,125.6
77105,101.4,46.1,5,76.1
77106,77.1,117.2,13.3,173.6
77107,162.4,116.2,7.7,94.6
77108,169.1,82.2,6.2,134.1
77109,116.8,95.9,8.1,124.6
77110,136.4,60.3,7.7,87.9
77111,108,46,5.2,82.8
77112,153.6,61.8,5.4,120.9
77113,114.8,63.5,6,94.2
77114,105.9,45.3,5.2,108.4
77115,125,65.8,5.4,125.8
77116,113.5,56.1,6.8,92.9
77117,105.2,43.9,4.9,70.8
77118,92.9,59.1,6.6,90.9
77119,155.8,54.2,5.5,75.4
77120,110.3,59.3,6.3,93.8
77121,91.2,44.3,4.9,74
77122,91.4,56.3,6.2,90.2
77123,103,45.1,4.7,65.6
77124,126.7,67.6,6.2,127.5
77125,99.1,46.3,6,191.1
77126,210.3,86.9,9.7,119.2
77127,161.5,61.8,4.9,75.9
77128,98.8,45.5,6.1,88.5
77129,183.4,49.5,5.8,82.9
77130,100.1,109.9,5.8,82.2
77131,98.8,49.3,5.2,88.1
77132,112.6,72.4,8.4,157
77133,210.3,101.3,11.1,124.4
77134,157,91.5,9,112.7
77135,145.1,71.8,8.4,101.3
77136,116.1,65.7,8.2,128.5
77137,137,67.2,5.8,78.3
77138,97.2,44.5,6.1,65.1
77139,147.3,79.1,6.3,138.1
77140,106.1,51.4,5.1,69.8
77141,92.2,56.5,5,117.3
77142,108.6,62.1,9.9,99.8
77143,144.1,170.2,17.3,149.5
77144,211.6,97.1,10.6,209.9
77145,224.4,96.7,10.7,127.4
77146,173.5,84.6,9.4,114.7
77147,146.7,75.2,8.2,173
77148,140.6,59.5,6.5,93.4
77149,106.4,61.2,7.9,87.5
77150,93.7,43.3,6.2,73.4
77151,79.9,57.6,7.4,73.4
77152,96.6,43.3,4.8,76.5
77153,93.1,129.8,5.9,68.6
77154,135.6,51.4,5.2,76
77155,93.1,58.4,4.7,114
77156,109,45.5,6,74.7
77157,84.1,57,6.8,70.7
77158,142,58.3,5.8,76.2
77159,117.3,46.1,6.8,208.7
77160,111.5,58.5,44.8,146.6
77161,119.3,50.4,5.7,89.9
77162,111.8,55.7,4.9,70.6
77163,105.8,59.5,33.3,108.9
77164,125.3,64.8,7.4,88.6
77165,106.4,45.7,4.8,80.8
77166,89.6,62.8,7.1,79.4
77167,88.7,44.2,6.9,78.7
77168,140.5,68.3,6.1,86.1
77169,152.1,72.1,5.6,121
77170,132.7,67.7,6.6,175.1
77171,122.4,56.8,5.2,138.1
77172,111.3,51.6,5.8,88
77173,109.2,55.5,5,71.3
77174,105.6,64.7,6,91.3
77175,106.7,45.1,5.1,68.2
77176,99.7,179.7,7.5,110.4
77177,124.1,51.7,5.7,90.4
77178,112.3,60.2,5.1,75.9
77179,98.1,62.8,7.4,75.3
77180,117.7,63.9,7.3,100.5
77181,115.2,59.2,6.9,92
77182,164.6,65.4,6.1,96.1
77183,141,61.4,5.6,123.2
77184,115.9,65.7,8.2,93
77185,105.9,45.1,5.3,80.8
77186,100.2,66.5,7.3,78.9
77187,90.4,44.6,5,109.5
77188,107.9,50.5,7.4,93.3
77189,89.8,47,5,109.6
77190,106.3,78.1,7.2,80.8
77191,90.9,43.3,4.6,101.9
77192,130.2,70,8.7,84.3
77193,103.8,45.5,9.1,88.5
77194,116.1,308.4,57.5,171.1
77195,215.4,95.6,9.9,213.5
77196,259.6,88.8,7.9,110.5
77197,151.9,59.2,8.6,91.4
77198,115.9,47.1,5.1,81.3
77199,86.6,111.8,5.7,128.8
77200,151.1,60.6,6.1,83.9
77201,108.6,60.4,7.5,84.6
77202,92,44.2,5.3,81.4
77203,134.9,54.9,5.1,75.7
77204,89.9,53.8,6.6,87.3
77205,96.3,54.1,4.9,73.9
77206,85.9,53.1,7.1,88.3
77207,93,56.7,5,72.1
77208,83.5,42.9,6.4,80.8
77209,87.3,55,4.6,70.4
77210,83.9,43.6,5.4,79.7
77211,87.1,57.9,4.7,71.8
77212,82.2,42.8,18.4,146.6
77213,135.4,49.3,6,78.5
77214,93.5,61.5,5.7,89.9
77215,112.1,52.4,5.1,67.3
77216,125.3,67,5.8,127.1
77217,96.5,47.6,5.4,84.6
77218,124.3,55.4,5,76.5
77219,89.3,55.6,6.1,86.3
77220,154.8,57.4,5.5,89.7
77221,108.3,61.7,4.9,120.6
77222,107.1,110.1,8.2,95.1
77223,112.8,46.3,5.1,83.2
77224,91,59.1,5.1,74.1
77225,87.1,43.1,5.1,81.4
77226,135.8,65.4,5.8,83
77227,104.6,58.4,6.9,74.5
77228,97.9,44.1,4.9,84.4
77229,87.6,58.2,8.2,79.3
77230,85.6,43.8,5.4,71.4
77231,113.2,356.2,20.9,2914.9
77232,268.9,107.5,13.9,151.2
77233,195.8,93.3,11.1,133.4
77234,174,86.6,10.4,128.3
77235,178.9,78.7,7.9,621.2
77236,245.8,103.5,10.5,164.4
77237,238.2,92.1,10.4,210.2
77238,175.5,72.3,6.9,83.4
77239,103.7,47.5,5,68.7
77240,147,89.5,6.2,167.7
77241,117.4,50.4,5.5,119.2
77242,107.5,46.3,5.3,67.3
77243,102,45.9,5.1,66.2
77244,76.7,40.9,5.6,68.7
77245,93.5,103.9,5.2,131.7
77246,121.6,47.2,5.4,68
77247,83.2,42,5.5,143.7
77248,112.5,47.2,4.8,67.6
77249,87.1,46.7,5,65.2
77250,97.9,48.5,6.8,92.4
77251,105,44.1,4.9,110
77252,88.5,61,6,68.9
77253,96.2,44.2,4.6,61
77254,89.7,50.7,4.9,63.6
77255,119.9,57.6,6.7,72.1
77256,150.2,63.6,6,83.8
77257,108.5,63.1,5.2,116.4
77258,121.7,55.5,5.5,82.9
77259,89.3,44.9,5,82.1
77260,87.5,58.2,7.3,75.8
77261,133.1,52.2,5.1,64
77262,93.2,44.5,4.9,85.6
77263,78.8,54.9,5.1,64.5
77264,97.8,75,5.4,119
77265,95.1,56.2,6.8,67.4
77266,95.1,46.7,5.4,113.8
77267,90.7,52.1,6.4,67.3
77268,111.1,109.4,7.3,95.9
77269,103.2,64.8,8,101.7
77270,158.5,81.1,8.1,117.6
77271,115.8,49.7,5.4,111.1
77272,151.9,68.8,6,93.5
77273,99.4,61.7,7.6,119.1
77274,125.8,53.9,6.8,93.7
77275,106.5,44.1,5,69.4
77276,93,149.1,6.7,94.5
77277,106.7,70.1,4.9,73.1
77278,93.8,58.3,36.3,106.7
77279,110.3,49.4,5.9,105.5
77280,102.5,45,5.4,68.5
77281,91.2,90.3,8.8,111.1
77282,123.4,48.8,6.1,75.2
77283,92.6,44.7,4.9,64.6
77284,77.6,44.3,4.8,61.5
77285,77.7,41.6,4.4,118.1
77286,88.6,44.8,5.4,74.8
77287,72.6,126.7,14.7,148
77288,714.5,108.5,11,131.6
77289,353.2,120.1,11.6,134.2
77290,196.4,89.1,8.4,108.3
77291,247.7,117.7,7.9,135.2
77292,149,71.4,8.5,92.5
77293,114.4,46.2,5.5,85
77294,96.2,56.4,5.2,78.2
77295,100.2,64.1,7.6,350.8
77296,123.2,52.3,5.7,88.3
77297,112.3,55,4.9,67.8
77298,106,60.1,10,93.1
77299,104.2,44.8,4.9,69.3
77300,103.9,58.8,35.9,115.8
77301,166.6,68.2,5.9,119.4
77302,118.9,51.1,5.9,90
77303,112.5,54.9,5.1,67.7
77304,104.2,59.5,9.6,91.3
77305,106.8,46.4,4.9,67.1
77306,97.4,46.6,5.4,108.8
77307,105.4,44.7,4.8,65.2
77308,96.2,44.9,5.1,86.8
77309,86.3,44.2,5.2,65.2
77310,92.3,45.8,5.4,84.4
77311,102.8,48.8,5.2,79.6
77312,80.1,54.3,7.7,77.9
77313,99.2,44,5.4,72.4
77314,77.7,111.3,5.6,117.3
77315,113.5,59.4,6.5,72.9
77316,85.3,54.6,6.7,70.9
77317,98.3,52.1,6.1,74.9
77318,107.6,69.2,8.4,99.4
77319,137.3,65.5,5.2,121.6
77320,101.4,49,5.9,91.7
77321,124.5,163,43.9,104.3
77322,138.6,51.1,7.6,95.5
77323,108,45.3,5,68.3
77324,100.3,54.8,40.1,111.2
77325,146.5,64.4,7.3,141.2
77326,121.4,51.7,5.2,156.2
77327,102,62.4,5.2,113.8
77328,106.3,45.3,5.2,84.7
77329,88.5,58.9,5,72.7
77330,85.6,44,5.6,60.1
77331,97,49.7,5,87.9
77332,79.4,56.1,4.8,62.8
77333,88.4,58.3,4.6,112.5
77334,128.4,60.5,6.2,73.3
77335,112.9,58.4,6.4,103.9
77336,88.7,55.1,5.3,66.5
77337,96.1,100.2,14.5,148.8
77338,140.1,52.1,6.1,539.2
77339,273.1,127.8,18,161.2
77340,214.3,92.6,10.7,117.8
77341,154.3,77.5,9.1,134
77342,157.3,78.1,8.2,193.8
77343,115,53.3,5.8,88.7
77344,101.8,63,5.1,127.7
77345,100.9,47,6.6,71
77346,98.7,59.9,5.1,113.3
77347,108.4,46.6,5.7,73.4
77348,81,56.4,6.6,70.7
77349,94.9,41.9,4.8,71.6
77350,76.5,52.2,6.7,73.9
77351,95.5,42.5,7.1,103.9
77352,78.5,56.7,6.9,112.5
77353,105.2,56.5,6.1,80.4
77354,105.5,56.7,7,75.7
77355,97.7,53.4,7.5,71.7
77356,81.3,50.4,7.6,78.6
77357,94.4,45.7,4.8,90.2
77358,86.2,45.8,5.2,82.5
77359,88.4,55.4,4.6,124
77360,93,100.1,6,86.3
77361,103.7,59.4,7.2,77.6
77362,86.8,42.2,5.1,71.3
77363,76,52.2,6.7,73.2
77364,92.8,43,6.2,70.6
77365,80.8,64.5,7.5,88.7
77366,219.3,78.2,7.8,161.8
77367,243.6,139.4,14.4,141
77368,202.6,102.3,10.8,172.6
77369,186.1,91.5,9.5,108.3
77370,174.6,78.1,8.9,101.1
77371,244.2,117.8,11.5,153.2
77372,834.5,110.1,11.8,239.9
77373,228.1,99.7,12.1,232.2
77374,322.8,107,11,140.8
77375,202,81.2,6.5,126.1
77376,176.2,76.7,9.1,118.3
77377,123.2,61.4,7.2,94
77378,111.1,46.5,5.5,85.2
77379,130.6,79.5,6.8,99.4
77380,143.3,54.3,6.1,101.5
77381,98.1,47.7,5.4,90.4
77382,482.7,100.5,11.4,122.5
77383,188.8,159.7,9.6,159.4
77384,226.4,96.1,9.7,122.6
77385,166,55.7,5.9,114.4
77386,105.8,139.5,6.3,77.7
77387,106.6,47.7,5.4,109.5
77388,192.3,81,8,111.8
77389,130.1,69.4,5.7,138.2
77390,110.7,51.2,5.6,91.6
77391,118.5,55.2,5.2,72.5
77392,108.6,112.5,8.6,90.2
77393,134.7,71.3,8.1,99.7
77394,111.9,46.7,5.2,83
77395,91.1,57.9,5,75.8
77396,88.6,45.3,6.3,88.2
77397,112.7,63.9,5,68.3
77398,100.8,73.7,6,89.7
77399,91.7,43.3,5,64.9
77400,140.5,71.9,5.8,139.2
77401,103.5,48.4,6.2,88
77402,108.9,55.6,5.3,71
77403,105.1,103.9,7.2,104.4
77404,177.4,75.3,8.9,114.3
77405,231,102.8,9.7,133
77406,259.4,166.2,11,127.6
77407,185,82.6,8,236.8
77408,130.3,60.8,7.9,94.3
77409,113.4,45.8,5.3,86.2
77410,96.3,80.7,5.5,81
77411,90.1,56,6.5,85
77412,97.9,56.5,7,72.4
77413,170.7,65.6,5.7,73.4
77414,115,48.1,5.3,87.7
77415,91,55.2,7.3,78.6
77416,84.9,42.4,5,77.7
77417,131.8,82.9,6.8,94.6
77418,177.1,69.5,5.6,73.9
77419,124.9,51.1,5.7,85
77420,102.9,87.1,5.7,76.4
77421,95.4,45.5,4.9,110.8
77422,187.2,97.1,8.1,101.8
77423,117.3,51.5,50,119.3
77424,142.1,54.1,6.4,90.5
77425,99.3,57.4,5,69.1
77426,98.2,45.4,6.4,101
77427,148.8,63.1,6,82.9
77428,118.3,62.4,23.4,168.7
77429,211.2,159.3,9.7,328
77430,197.4,81.2,27.7,118.5
77431,137.3,55.5,6.6,219.9
77432,117.7,65,5.6,87.6
77433,99.5,60.4,7,80.5
77434,93.8,138.4,5.1,78.8
77435,96,56.8,6.9,76.8
77436,144,83.2,6.5,94.7
77437,143.5,59.4,5.2,80.6
77438,96.3,60.5,7,78.5
77439,99.4,74.6,8,78.1
77440,100,64.7,7.1,79.1
77441,88,56.2,7.2,79
77442,111.3,57.7,6.7,79
77443,154.3,61.3,5.2,77.2
77444,92.7,59.7,6.8,75.6
77445,85.6,54.7,7.3,77.4
77446,82.3,56,6.6,83
77447,83.8,56.8,6.7,79.6
77448,84.2,55.3,7,169.7
77449,164.7,90.1,10.3,121.7
77450,160.7,79.2,8,153.5
77451,151.5,137.1,9.5,118
77452,147.9,115.1,6,86.9
77453,112.8,62.7,5.1,81.8
77454,96.4,59.1,6.8,78
77455,137,76.3,6,90.4
77456,160.2,64.9,5.4,86.9
77457,110.1,59.5,5.2,76.8
77458,95.4,57.8,6.8,76.2
77459,85.2,58,6.6,78.9
77460,84.9,56.5,6.6,77.7
77461,131.9,73.6,5.9,88.3
77462,115.4,57.8,5.2,77.6
77463,95.7,56.4,7.1,77.6
77464,152.2,61.8,5.3,79.9
77465,94.1,103,5.1,74.9
77466,154.8,62.4,5.2,79.5
77467,94.6,58.4,6.9,75.2
77468,98.2,58.3,7,74.6
77469,84.5,59.7,7.1,77.6
77470,84.3,55.2,7.1,77.2
77471,92.7,58.1,36.5,108
77472,121.8,58.4,5.3,76.5
77473,98.8,89.3,5.2,74.4
77474,91.2,84.7,5.2,73.8
77475,87.5,106.6,5.7,77.2
77476,101.6,102.1,7.3,88.6
77477,113.3,56.6,5.2,75.9
77478,128.2,70.6,5.5,84.5
77479,114.4,59.9,5.1,101.3
77480,335.4,170.5,13.2,278.3
77481,279.7,105.9,8.2,124.3
77482,189.8,72.8,6.3,93.3
77483,124.3,62,5.2,81.9
77484,99.1,60.5,7.1,76.1
77485,96.7,56.4,7,78
77486,142.9,84.8,6.7,96.4
77487,165.8,56.9,5.2,82.3
77488,99.4,60.4,5.1,76.1
77489,102.1,107.7,6.7,88.4
77490,122.7,56.2,5.3,76.3
77491,96.2,57.9,6.9,77.2
77492,87.4,55,7,78.7
77493,85.2,54.6,7.1,77.1
77494,86.7,57,7.4,77.9
77495,84.3,102.3,7.2,87.8
77496,114.6,58,5.3,79.8
77497,131.6,69.3,5.7,82.2
77498,102.4,111.3,5.8,99.9
77499,213.4,130.1,13.6,161.1
77500,198.2,134.5,12.7,141.7
77501,210.8,86,9.9,138.1
77502,161.9,70.2,8.6,152.1
77503,157.9,69,8.5,116.2
77504,177.3,72.8,7.9,101.3
77505,107.2,45.6,20.3,189
77506,181.8,75.1,6.7,101.2
77507,213.6,87.8,9.7,128.9
77508,159.7,70.9,8.1,115.5
77509,148.9,71.7,8,110.5
77510,139.8,66.8,7.8,107.6
77511,214.1,115.4,11,141.1
77512,177.2,72.4,8.3,120
77513,156,70.1,7.9,112.5
77514,153.1,69.1,8.2,109.3
77515,147.2,67,7.6,87.8
77516,102.3,43.9,5.1,89.7
77517,135.5,82.5,9.5,126.4
77518,146.8,67.5,7.5,109.7
77519,207.8,85.8,8.5,105.6
77520,127.9,49,5.4,89.3
77521,95.5,94.3,25.1,86.6
77522,111.3,45.7,5.3,75.8
77523,84.5,122.2,12.8,117.7
77524,650.7,122.3,11.5,150.8
77525,203,80.8,54.8,165.8
77526,189.2,85.1,7.9,100.4
77527,127.7,64.8,5.9,84.2
77528,149.7,52.1,5.1,78.3
77529,150.3,91.7,8,101.2
77530,163,56,5.5,82.9
77531,102.9,60.4,6.2,78.9
77532,95.3,59.4,6.7,77.4
77533,134.8,75.2,5.9,88
77534,118.7,59.4,5.1,77.9
77535,95.4,57.5,7.2,77.1
77536,87.3,56.2,7.1,78.9
77537,131.5,74.9,6.2,87.4
77538,115.7,57.7,4.9,78.1
77539,123.7,68.8,7.5,176
77540,177.3,80.7,8.6,116
77541,135.8,72.8,6.7,100.9
77542,138.9,73.5,6,92.6
77543,178.3,62.9,5.6,86
77544,116,112.1,5.8,82.6
77545,99.8,60.1,5.6,77.7
77546,97.5,58.6,6.7,77.1
77547,131.4,74.7,6.9,87
77548,130.4,55.2,5.2,77.4
77549,94.9,58.7,7.1,75.1
77550,95.5,57.4,7.4,75.3
77551,88.2,55.6,7.3,80.1
77552,128.2,71.6,5.7,83.5
77553,149.2,64.4,5.5,79.7
77554,97.9,61.1,5.2,75.1
77555,129.9,71.2,5.3,82.7
77556,104.1,60.3,5.1,76.7
77557,95.1,57,6.9,75.1
77558,102.6,62.2,7.6,74.6
77559,95.5,58.4,6.9,75.2
77560,82.3,49.8,6.4,92.2
77561,90.3,57.9,5.8,133.7
77562,115.1,61.4,5.6,77.7
77563,164.8,53.9,5.2,74.6
77564,136.8,76.3,6,102.4
77565,140.4,58.4,6.3,76.8
77566,98.6,57.5,7,77.1
77567,129.3,120.2,6.3,101.4
77568,150.6,147,16.1,137.9
77569,181,64.1,6.4,90.6
77570,119.7,63.9,6.9,85.5
77571,185.1,79.9,7.2,101.1
77572,165.3,61.4,5.9,88.5
77573,112.9,509.1,14.4,145.3
77574,194.1,171,14.7,157.5
77575,210.6,71.5,7.1,97
77576,147.4,130.6,8.8,106.7
77577,202.2,68.7,6.4,90.3
77578,121,59.7,5.4,81.2
77579,108.2,60.3,7.9,88
77580,101.5,61.1,6,78.3
77581,92.9,55.9,6.9,75.7
77582,86.2,56.5,6.7,79
77583,104.9,61.9,5.8,75
77584,170.7,68.3,6.2,92
77585,125.9,56.8,5.2,79.4
77586,95.8,83.9,8.2,110.8
77587,147.8,81.4,7.7,178.3
77588,223.7,96.1,8.8,128.4
77589,237,62.2,6.4,97.6
77590,121.1,104.1,6,85.9
77591,103.8,47.3,5,243.8
77592,106.8,46.4,5.2,75.7
77593,200.6,58,6.1,113
77594,182.3,66.4,6.1,89.8
77595,140.1,77.2,51.1,215.7
77596,224.6,74,6.6,110.2
77597,147.9,79.8,8.6,201.2
77598,221.7,73.3,8.4,168.2
77599,262.2,152.2,10.2,114.9
77600,162,72.2,5.7,107
77601,138,98.7,6.8,97.1
77602,102.4,56.4,5.3,208.7
77603,175.1,77.4,8.3,92.3
77604,164.8,66.2,5.6,79.4
77605,170.3,72.3,6.4,167.2
77606,279.6,110.2,11.2,218.5
77607,206.6,75.8,8.5,110.4
77608,143.3,64.5,6.2,90.8
77609,187.7,83.7,7.8,108.1
77610,170.8,56.1,5.3,86.5
77611,114.2,59.9,5.2,80.9
77612,99.5,141.2,5,77.4
77613,95.2,119,5.7,81.1
77614,142.3,82.3,8.2,117.6
77615,589.1,189.4,12.2,164.5
77616,201.8,120.1,9.7,126.5
77617,169.2,69.2,48.4,110.7
77618,173.1,64.3,5.8,84.4
77619,113.4,62.7,7.9,79.9
77620,93.8,57.3,7,78
77621,106.1,60.5,7.2,77.4
77622,91.5,56.2,7,76.8
77623,154.5,61.7,5.4,148.9
77624,112,46.9,4.9,82.8
77625,137.8,69.7,7.9,90.2
77626,146.5,57.7,5.4,136
77627,105.2,47.1,5.8,148.6
77628,108.9,49.4,5,74.5
77629,86.6,136.1,13.4,128.4
77630,194.7,73.2,6.6,96.2
77631,137.3,63.7,5.5,88.7
77632,116.1,66.1,5.2,86.9
77633,98.6,60.1,7.7,81.8
77634,173,81.7,6.9,99
77635,150.4,57,5.5,79.4
77636,97.7,112.2,5.6,83.9
77637,96.9,59.5,8.8,75.9
77638,107.1,58.7,7.1,75.3
77639,235.8,92.8,8.8,122
77640,174.7,74.8,6.6,124.8
77641,167.6,120.1,11.7,234.3
77642,239.4,101.4,10.7,133.4
77643,192.8,83.8,9.7,120.7
77644,196.5,77.5,8.7,121.4
77645,186.4,68.4,7.6,117.9
77646,173.5,136,10.7,109.5
77647,147.5,68.7,6.2,178.1
77648,118.3,97.8,35.2,105.1
77649,101.2,47.7,7.3,313.2
77650,195.9,69.1,7.2,89.2
77651,103.4,44.4,5.2,73.5
77652,185.3,71.6,8.2,138.6
77653,113.9,53.6,6.6,102
77654,146.8,99.1,7.6,120.1
77655,209.4,64.9,5.7,91.5
77656,125.2,60,5.8,80.7
77657,97.3,613.8,113,146.1
77658,192.8,170.7,14.8,185.9
77659,242.1,222.5,11.7,122.1
77660,178.6,75.5,8.4,118.5
77661,170.6,82,12.1,110.2
77662,120.7,59.3,7.8,135.9
77663,121.8,56.4,5.3,95.8
77664,135.7,90,9.4,127.5
77665,294.2,98.8,8.4,149.1
77666,189,78.2,8.9,97.5
77667,130.8,63.9,5.9,83.7
77668,106.3,102.3,5.8,79.3
77669,98.1,59.3,8.7,78.3
77670,92.6,56.3,7.1,77.6
77671,85.8,51.4,5.8,92.4
77672,88.2,57.7,7.2,74.4
77673,132.3,95.4,7.4,99.8
77674,163.4,62.9,5.1,79.3
77675,99.1,58,7,76.3
77676,134.9,72.9,6.2,88.7
77677,116,57.3,4.9,77
77678,105.4,58,8.3,76.5
77679,156.8,63.3,5.1,77
77680,101.8,68.5,7.5,78.5
77681,90.8,85.8,4.9,74.2
77682,86.3,160.6,7.9,105.2
77683,164.9,54.2,5.4,83.3
77684,104.8,61,5.3,76.4
77685,101.5,57,7,75.1
77686,89.8,55,6.7,80
77687,86,53.8,6.9,78.7
77688,85,81.1,5.8,76.5
77689,132.7,73.9,5.9,88.8
77690,119.6,57.8,4.9,77.1
77691,132.6,74.9,5.7,87.1
77692,116.9,59.4,4.9,75.5
77693,132.9,69.9,5.5,81.1
77694,102,59,5.1,84.5
77695,286.6,98.7,10.7,142.8
77696,216.3,89.1,9.7,137.4
77697,186.2,89.4,9.4,191.5
77698,213.5,68,7.1,115.4
77699,183.9,73.8,8,221.2
77700,218.4,95.1,11.1,143.4
77701,205,76.6,9.4,117.3
77702,948.4,114.7,10.5,224.3
77703,212.3,145.8,13.3,142.4
77704,341,22.1,8,246.4
77705,199.2,190.7,11.9,137.2
77706,184.5,153,9.5,136.1
77707,142.8,61.4,5.8,90.9
77708,101.1,58.3,46.2,143.4
77709,212.6,77.8,6.9,100
77710,146,67,5.8,83.4
77711,110.7,59.7,5.6,79
77712,100.1,59.4,7.2,77.5
77713,95.7,57.5,7.2,96.5
77714,94.2,60,5.3,76.1
77715,86.1,55.2,7.2,76.9
77716,86.4,59.5,6.6,80.2
77717,89.1,56.2,7,79.9
77718,98.9,56.8,6.9,77.3
77719,85.7,55.7,7,77.6
77720,84,60.1,7.6,79.9
77721,85.1,60.8,7,90.4
77722,85,55.7,7.3,78.5
77723,82.3,42.6,6.4,95.8
77724,88.4,58.6,7,72.5
77725,85.2,55.1,7.1,78.7
77726,82.5,56,6.7,79.3
77727,85.9,57.8,6.3,108.1
77728,93.2,55.7,4.8,72.5
77729,93,117,9,98.1
77730,174.3,80,7.2,97.6
77731,151,55.1,5.4,79.9
77732,138.6,67,5.6,90
77733,128.1,49.6,5.6,79.2
77734,135.5,74.7,6,87.8
77735,118.7,58.6,5.2,80.1
77736,93.7,58.6,7.2,75.7
77737,129.2,72.2,5.5,83.7
77738,125.8,56.6,6.1,77.4
77739,96.2,59.4,7,76.4
77740,102.2,60.3,7,75
77741,155.9,62,5.1,76
77742,92.4,57.7,7,78
77743,86.6,55.6,7,76.8
77744,253.5,54.7,5.3,87.5
77745,113.6,60.7,5.1,78.6
77746,97,56.9,7,76.3
77747,109.1,60.9,5.6,77.3
77748,137.9,80.5,6.1,90.1
77749,124.2,57.4,5.5,78.5
77750,918.4,111.3,11,147.1
77751,188.7,166.9,14.9,143.4
77752,188,115,7.2,558.4
77753,220.6,79.7,8.1,122.1
77754,272.1,109.6,11.5,153
77755,200.7,77.7,9.1,126.5
77756,168.5,71.3,8.5,114.6
77757,158,95.9,8.5,116.4
77758,150,71.5,8.2,113.9
77759,146.4,67.3,8.3,108.5
77760,151.3,68.3,7.8,108.6
77761,136.4,66.4,8.2,107
77762,136.1,66.6,7.5,107.1
77763,143.6,67,8.3,113.1
77764,157.3,69.5,8,110.2
77765,141.7,67.5,8,108.2
77766,225.7,95.4,10.4,138.8
77767,179.1,70.9,8.5,119.6
77768,172.3,69.6,8.4,112.6
77769,131.7,66.3,8,108.4
77770,129.6,66.5,6.7,108.1
77771,157.8,71.9,8,111.3
77772,216.9,86.4,8.8,130.1
77773,140.4,141.1,5.6,85.9
77774,102,47.5,5.1,74.7
77775,135.2,192.4,10,120.2
77776,180.2,67.9,6.6,92.1
77777,171.4,63.5,5.8,84.9
77778,109.2,46.5,6.9,111
77779,155.1,73.1,8.3,194.6
77780,165.7,67.5,7.3,92.7
77781,102.1,48.8,5.1,76.8
77782,131.3,85.7,7.3,102.4
77783,155.4,61.8,5.5,85.7
77784,149.8,79.7,7.1,98.3
77785,206.6,50,5.4,83.6
77786,101.5,58.9,7.2,78.3
77787,88.9,56.4,6.9,81.6
77788,129.5,75.2,5.5,87.3
77789,122.8,810.2,21.8,205.8
77790,228.8,259.2,15.3,157.7
77791,191.3,79.6,9.9,129.6
77792,171.1,120.3,9.4,126.4
77793,142.1,109.6,6.2,93.8
77794,120.5,59,5.3,79.9
77795,95.6,58.8,7,76.8
77796,136.6,77.9,6.4,93.9
77797,137.5,57.2,5.5,130.3
77798,119.3,67.9,5.3,78.1
77799,90.4,56.2,8.1,78.1
77800,131.2,73.4,5.7,86.9
77801,117.1,57,5,76.5
77802,105.3,71.2,7.3,80.7
77803,95.5,57.6,6.9,76.4
77804,104.7,59.5,6.7,75.9
77805,101.1,57.8,7.1,75.1
77806,134.8,62.4,6.3,76.3
77807,131.7,72.1,6,87.9
77808,114,57.1,5,77.2
77809,93.5,57.8,7.1,76
77810,131.3,73.8,5.7,83.4
77811,150.5,60.9,5.1,78.6
77812,96.7,59.4,7,76.4
77813,128.1,72.5,5.7,84.8
77814,108.8,58.1,5.2,75.6
77815,165.3,69.5,5.8,90.4
77816,114.9,58.2,5.2,78
77817,94.6,58.4,7.6,77.9
77818,93.5,56.7,6.8,78
77819,86,55,6.9,78.2
77820,85.7,55.6,6.7,120.9
77821,119.3,77.7,5.4,165.5
77822,118.7,47,5.2,79
77823,134.7,75.1,5.8,87
77824,123,60.8,5.1,76.5
77825,96,61.4,6.5,75.6
77826,131.1,70.8,5.9,82.7
77827,121.4,57.9,5,79.2
77828,94,59.2,6.6,75.2
77829,154.2,62.9,5.3,77.3
77830,102,61.7,4.8,76.8
77831,154.4,62.1,5.2,75.3
77832,98.7,57.7,6.7,76.4
77833,143,51.1,4.7,73.4
77834,151.7,62.4,5.2,75.1
77835,94.5,58,7.3,74.2
77836,84.9,54.7,6.5,78.3
77837,165.1,67.8,5.7,86.6
77838,108.9,59.7,5.2,90.3
77839,92.2,60.6,12.3,79
77840,110.5,917.1,16.3,158.7
77841,484.6,125.3,13.2,282.5
77842,238.1,75,7.8,106.7
77843,238.5,89.1,7.8,157
77844,167.7,54,5.9,89
77845,115.5,61,5.6,85.8
77846,103.3,62.7,5.4,77.5
77847,93.1,57.2,7.2,80.4
77848,92,57.7,7.1,76.6
77849,158.6,193.1,6.4,94
77850,131,62.6,5.6,81.4
77851,100.2,65.7,6.4,78.2
77852,96.3,56.7,6.8,78.1
77853,135.7,72.9,6.6,86.4
77854,126.4,55.6,5.5,77.2
77855,221.8,47.5,4.9,75.2
77856,131.5,71.8,5.7,85.7
77857,114.9,59.8,5.2,81.1
77858,130.9,55.8,6.5,77.3
77859,134,71.4,6,84.8
77860,111,59.9,5.3,79.5
77861,92.5,58.9,7.6,75
77862,153.1,61.2,5.2,78.5
77863,96.4,60,6.5,73.8
77864,128.5,72.5,5.5,84.5
77865,110.9,58.5,5,77.5
77866,154.4,62.2,5.2,120.3
77867,129.7,52.7,5.1,77.4
